SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.43991649313097614,1.6137012404433893,0.8338334841644282,1.8866371683971217,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
-0.43991649313097614,-0.9924020376385531,-1.5192710680708021,-0.9188873158594315,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43991649313097614,0.5142514200025698,-0.3809401229570078,0.004886706101765167,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
-0.43991649313097614,-0.46303730927815856,-0.7049905379894018,-0.5617355634619345,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
-0.43991649313097614,0.26992923768238775,-0.803036560999203,-0.3487146985471519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
-0.43991649313097614,-0.7073594915983407,-1.328164413051698,-0.8648823367521536,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
-0.43991649313097614,0.880734693482843,-0.046918925923616905,0.4956947175311975,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
-0.43991649313097614,1.125056875803025,0.8238627021634315,1.2993082122749353,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
-0.43991649313097614,-1.2367242199587352,-0.6484894399837535,-0.9701358137954516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43991649313097614,0.18848851024232702,0.8504514541660894,0.5001932948026899,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
-0.43991649313097614,-0.8295205827584317,-0.3510277769540174,-0.7033084364177218,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.43991649313097614,-0.0965540357978854,1.3838882912194153,0.4087222236156797,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
-0.43991649313097614,1.1657772395230555,1.3772411032187506,1.8038545258619154,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2.273158691738958,1.6137012404433893,0.001273187081200524,1.0792969111098438,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
-0.43991649313097614,-1.2774445836787656,-1.481049737066981,-0.9989355290727504,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2.273158691738958,0.22920887396235737,1.0049985751815391,0.5760296047863273,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-0.43991649313097614,-0.30015585439803716,0.034509127084522986,-0.2670567003298186,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-0.43991649313097614,1.5729808767233588,-1.3331498040521963,-0.2536050722140818,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
-0.43991649313097614,-0.2594354906780068,-1.479387940066815,-0.7899942562914288,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
-0.43991649313097614,-0.5037576729981889,0.8089065291619363,-0.17902571764453784,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.43991649313097614,-0.1779947632379461,0.9883806051798778,0.16504928807651326,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.43991649313097614,-0.055833672077855064,0.9651154471775519,0.28871605934381156,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
2.273158691738958,-0.015113308357824713,1.04321990618536,0.3237564479928373,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-0.43991649313097614,-0.7888002190384014,-0.9858342310174765,-0.8110978761385766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43991649313097614,-0.7073594915983407,-1.2766487060465481,-0.840867872788158,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
-0.43991649313097614,1.125056875803025,-0.8362725010025254,0.06144969973596987,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.43991649313097614,-1.1960038562387048,0.3485887601159204,-0.9011135252671628,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43991649313097614,0.880734693482843,1.1728400721983174,1.329497194062548,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
-0.43991649313097614,-1.1960038562387048,-1.517609271070636,-0.984910552873392,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43991649313097614,-0.9516816739185228,0.2073360151017999,-0.7112250503415735,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43991649313097614,-0.62591876415828,1.3107692232121058,-0.2388964886842516,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
2.273158691738958,-0.7073594915983407,1.0482052971858582,-0.37859495444358365,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
-0.43991649313097614,-0.5444780367182193,-1.3015756610490399,-0.7935446040400085,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43991649313097614,-1.1552834925186746,0.7042133181514708,-0.8396770729221747,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43991649313097614,-1.2774445836787656,0.48485611412954227,-0.9728481912679691,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.43991649313097614,1.6137012404433893,-0.12668518193159078,0.9984548313192027,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
-0.43991649313097614,-0.30015585439803716,-0.32111543095102724,-0.36124014898934625,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
-0.43991649313097614,-0.9516816739185228,0.3818247001192428,-0.7058002953965387,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,-1.1145631287986442,-1.4710789550659844,-0.9618443184323088,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.43991649313097614,1.1657772395230555,-1.03568814102246,-0.0740809664924209,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.43991649313097614,1.5729808767233588,1.3074456292117733,2.2612319336463362,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
-0.43991649313097614,1.125056875803025,-1.5126238800701375,-0.5212704198678739,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
-0.43991649313097614,0.9214550572028734,-0.18484807693740507,0.39282284021986613,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
2.273158691738958,1.125056875803025,0.33529438411459117,0.957570702587111,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
-0.43991649313097614,-0.0965540357978854,0.684271754149477,0.10815551670175765,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
-0.43991649313097614,0.35136996512244845,1.6231870592433366,1.018698429040918,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.43991649313097614,-0.8702409464784621,-0.33773340095268845,-0.7353497735524195,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2.273158691738958,0.22920887396235737,0.179085466098976,0.0935792442681477,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
2.273158691738958,-1.2367242199587352,-0.6916961619880726,-0.9703122285904121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43991649313097614,1.6137012404433893,1.0963974101906757,2.075709724896019,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
-0.43991649313097614,0.35136996512244845,1.2243557792034672,0.7256734546115566,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
-0.43991649313097614,-1.2774445836787656,0.966777244177718,-0.9664531549506515,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43991649313097614,-1.2367242199587352,-1.4744025490663168,-0.9889239894587429,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43991649313097614,0.5956921474426305,1.1495749141959914,1.0867063324981838,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2.273158691738958,-0.8702409464784621,1.0049985751815391,-0.5137507392326833,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43991649313097614,-1.2774445836787656,-1.341458789053027,-0.9970831737256652,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,-1.1145631287986442,-1.505976692069473,-0.9698932434523808,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43991649313097614,1.125056875803025,-0.4889569279678058,0.2762347126003573,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
-0.43991649313097614,0.7178532386027215,-1.5076384890696393,-0.5562446529687896,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.43991649313097614,0.9621754209229036,0.719169491152966,1.163115990565443,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,0.22920887396235737,0.6360796411446599,0.4182927262422858,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
-0.43991649313097614,0.880734693482843,1.4885815022298807,1.6908387978403563,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
-0.43991649313097614,0.6364125111626608,1.3739175092184182,1.2338583233445966,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
-0.43991649313097614,-1.1552834925186746,0.6942425361504742,-0.8583770411879859,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43991649313097614,-1.2774445836787656,0.35191235411625243,-0.9746123392175738,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.273158691738958,-0.1779947632379461,1.5317882242341998,0.40541444621017064,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
-0.43991649313097614,-0.9109613101984924,1.1229861621933337,-0.5630366225747682,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.43991649313097614,-0.5851984004382496,-1.4943441130683104,-0.8568775154308218,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
-0.43991649313097614,1.4100994218432374,1.3240635992134344,2.0290259597796014,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
-0.43991649313097614,-1.2774445836787656,0.18407085709947407,-0.9768395760039498,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,1.369379058123207,0.03617092408468901,0.7991061130138575,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
-0.43991649313097614,-0.9516816739185228,0.13920233809498894,-0.7459346612500484,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
-0.43991649313097614,1.4508197855632678,1.2060760122016398,1.9781964469816122,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
-0.43991649313097614,1.002895784642934,0.32698539911376057,0.9190240698882453,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
-0.43991649313097614,-0.748079855318371,0.893658176170409,-0.4340553556092854,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2.273158691738958,1.369379058123207,1.7112623002521414,2.459698577976879,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
-0.43991649313097614,0.10704778280226633,-1.3780183230566818,-0.6562938935607532,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
2.273158691738958,-1.1960038562387048,0.37517751211857825,-0.905612102538655,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,-0.4223169455581282,-0.28289409994720643,-0.43793648109841593,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
-0.43991649313097614,0.18848851024232702,-1.477726143066649,-0.6746851359353835,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
-0.43991649313097614,-0.21871512695797646,-1.2932666760482092,-0.6600647598030335,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
-0.43991649313097614,-0.9924020376385531,-1.140381352032926,-0.9079716504212516,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,1.4100994218432374,-1.3265026160515319,-0.3094624066684446,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.43991649313097614,0.8400143297628127,0.9684390411778845,1.2102187408198917,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.43991649313097614,1.6137012404433893,1.4187860282229037,2.3697490843964033,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
-0.43991649313097614,-1.1960038562387048,0.9003053641710731,-0.8944759186067747,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.43991649313097614,-1.0738427650786138,-0.5088984919697991,-0.8690942399818352,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.273158691738958,1.5729808767233588,1.0498670941860242,1.976630765676338,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0
-0.43991649313097614,1.247217966963116,-1.5126238800701375,-0.4619950487611517,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43991649313097614,0.880734693482843,1.3506523512160928,1.4811036584817125,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
-0.43991649313097614,-1.2774445836787656,-0.6800635829869099,-0.9883065376763812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.43991649313097614,1.1657772395230555,0.48651791112970877,1.1181963733986302,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
-0.43991649313097614,-0.7888002190384014,-1.505976692069473,-0.9054797914424347,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
-0.43991649313097614,-0.4223169455581282,-1.3265026160515319,-0.7902368266344995,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
-0.43991649313097614,-1.1552834925186746,-1.4893587220678117,-0.9817130347147333,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.43991649313097614,-0.3408762181180675,-0.23802558094272108,-0.4046161367002548,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
2.273158691738958,1.5729808767233588,0.5961965131406728,1.563930404715659,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
-0.43991649313097614,1.5322605130033284,1.304122035211441,2.1897398379886006,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
2.273158691738958,-0.30015585439803716,0.82884809316393,-0.043054014428745874,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43991649313097614,1.6137012404433893,0.47156173812821356,1.5193636171387672,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
2.273158691738958,-1.2774445836787656,0.19237984210030468,-0.9767293167570995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,0.9621754209229036,1.1645310871974868,1.4246729759437282,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
-0.43991649313097614,-0.2594354906780068,1.3523141482162588,0.18970325567224072,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
-0.43991649313097614,0.5956921474426305,0.46989994112804756,0.6020948907417385,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2.273158691738958,1.002895784642934,0.4981504901308714,0.9495658812657788,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-0.43991649313097614,1.5322605130033284,0.5297246331340278,1.469879267152352,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
-0.43991649313097614,1.6137012404433893,1.5899511192400142,2.576308757445758,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.43991649313097614,-1.2774445836787656,0.21065960910213194,-0.976486746414029,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.43991649313097614,-0.7888002190384014,-1.4876969250676457,-0.911455842621721,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.43991649313097614,0.8400143297628127,0.9800716201790471,1.1391015266014473,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
-0.43991649313097614,0.26992923768238775,-0.16490651293541178,0.025880066702062544,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.43991649313097614,-1.2774445836787656,0.16745288709781284,-0.9770600944976504,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.273158691738958,1.2879383306831464,1.2409737492051283,1.8758538140551622,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
2.273158691738958,0.6364125111626608,0.8737166121684152,0.9198179364655675,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
-0.43991649313097614,-1.2774445836787656,-1.329826210051864,-0.9969288107800749,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43991649313097614,-1.2774445836787656,0.4815325201292102,-0.9728922949667091,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2.273158691738958,-1.2774445836787656,1.1977670272008092,-0.963387947888213,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43991649313097614,1.3286586944031769,0.8604222361670865,1.6079458960582995,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43991649313097614,-1.1552834925186746,1.001674981181207,-0.8488285904107498,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.43991649313097614,0.9214550572028734,0.9966895901807084,1.3191107730092497,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
-0.43991649313097614,0.6771328748826912,-0.31280644595019663,0.15382489674715244,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.43991649313097614,-0.055833672077855064,-1.502653098069141,-0.7172231533702298,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.43991649313097614,1.6137012404433893,1.7312038642541347,2.731134791872952,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
-0.43991649313097614,-0.0965540357978854,1.1728400721983174,0.3356203429539298,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43991649313097614,1.6137012404433893,-0.3510277769540174,0.7287166098246248,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
-0.43991649313097614,-0.9516816739185228,0.9385266951748941,-0.624032037932355,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.43991649313097614,-0.9924020376385531,1.1595456961969886,-0.6459736280555649,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43991649313097614,1.0843365120829946,1.3755793062185846,1.7513711243611718,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
-0.43991649313097614,-0.4223169455581282,0.6493740171459885,-0.18943419054720625,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2.273158691738958,1.2064976032430856,1.5284646302338678,2.1029437588680437,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
2.273158691738958,-1.2774445836787656,-0.6235624849812617,-0.9875567747977992,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43991649313097614,-1.2774445836787656,0.3303089931140931,-0.9748990132593847,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43991649313097614,1.5729808767233588,-1.4926823160681442,-0.4228750679786648,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.43991649313097614,-0.38159658183809786,-1.328164413051698,-0.7364523660209225,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-0.43991649313097614,1.4100994218432374,0.6809481601491449,1.512329077189718,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
-0.43991649313097614,-0.2594354906780068,-1.4943441130683104,-0.8061582618796831,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-0.43991649313097614,1.2064976032430856,0.8089065291619363,1.378893336651483,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0
-0.43991649313097614,-1.2367242199587352,-1.4760643460664828,-0.9878655006889799,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2.273158691738958,-1.2774445836787656,-0.6900343649879066,-0.9884388487726016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43991649313097614,-1.2367242199587352,-1.4727407520661506,-0.9924963890566927,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
2.273158691738958,1.5729808767233588,-0.41417606296033027,0.652681833196657,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
-0.43991649313097614,-0.7888002190384014,1.0598378761870213,-0.49498461541876204,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
-0.43991649313097614,1.5729808767233588,1.0099839661820376,1.978350809927203,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
-0.43991649313097614,1.6137012404433893,1.438727592224897,2.4351548696280023,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.43991649313097614,0.14776814652229667,0.9584682591768874,0.4767080752235757,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2.273158691738958,-0.5444780367182193,0.05445069108651675,-0.4406488585709334,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.43991649313097614,0.880734693482843,0.32532360211359457,0.8407400046245311,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
2.273158691738958,1.4100994218432374,1.3506523512160928,2.095115352341672,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
-0.43991649313097614,1.125056875803025,0.9767480261787151,1.555374287160076,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.43991649313097614,1.0436161483629645,-0.4906187249679718,0.2799173714451573,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.43991649313097614,-0.0965540357978854,-1.4976677070686424,-0.7435530615180819,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43991649313097614,1.6137012404433893,-0.16656830993557784,0.87317827504789,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
